12/13/2023 4:41:48 PM	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:4A:00	""	"eduroam"	""	""	-81	35	"1"	"Ch 1 [2.412 GHz]"	""	"1 Station, 13% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:6F:61	""	"tudelft-dastud"	""	""	-84	29	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:EE:A0	""	"eduroam"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:71:62	""	"TUD-facility"	""	""	-63	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:81:A1	""	"tudelft-dastud"	""	""	-86	24	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:81:A0	""	"eduroam"	""	""	-85	26	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:8E:81	""	"tudelft-dastud"	""	""	-85	26	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:71:61	""	"tudelft-dastud"	""	""	-63	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:8E:80	""	"eduroam"	""	""	-85	26	"7"	"Ch 6 [2.437 GHz]"	""	"7 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:6F:60	""	"eduroam"	""	""	-85	26	"2"	"Ch 11 [2.462 GHz]"	""	"2 Stations, 8% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:ED:22	""	"TUD-facility"	""	""	-81	35	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:4A:01	""	"tudelft-dastud"	""	""	-78	43	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F3:07:E0	""	"eduroam"	""	""	-72	62	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:ED:20	""	"eduroam"	""	""	-81	35	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:8E:82	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:F0:E0	""	"eduroam"	""	""	-68	72	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:ED:32	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F3:07:F0	""	"eduroam"	""	""	-77	46	"6"	"Ch 52 [5.260 GHz]"	""	"6 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:8D:C0	""	"eduroam"	""	""	-75	53	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 70% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:EE:A1	""	"tudelft-dastud"	""	""	-78	43	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:ED:30	""	"eduroam"	""	""	-86	24	"1"	"Ch 112 [5.560 GHz]"	""	"1 Station, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:F0:F0	""	"eduroam"	""	""	-65	80	"1"	"Ch 136 [5.680 GHz]"	""	"1 Station, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:6F:62	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:F0:E2	""	"TUD-facility"	""	""	-65	80	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:41:31	""	"tudelft-dastud"	""	""	-72	62	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:EE:B1	""	"tudelft-dastud"	""	""	-81	35	"1"	"Ch 104 [5.520 GHz]"	""	"1 Station, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:41:32	""	"TUD-facility"	""	""	-72	62	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	0C:AE:7D:ED:F0:8B	""	"DYMOLWW139DEC"	""	""	-76	50	""	"Ch 2 [2.417 GHz]"	""	""	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:8D:D2	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:41:22	""	"TUD-facility"	""	""	-69	70	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:41:20	""	"eduroam"	""	""	-69	70	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:71:60	""	"eduroam"	""	""	-63	81	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:41:30	""	"eduroam"	""	"Connected AP"	-74	64	"2"	"Ch 132 [5.660 GHz]"	""	"2 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:41:21	""	"tudelft-dastud"	""	""	-69	70	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:F0:F1	""	"tudelft-dastud"	""	""	-65	80	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:8D:D1	""	"tudelft-dastud"	""	""	-87	22	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:71:71	""	"tudelft-dastud"	""	""	-74	57	"2"	"Ch 40 [5.200 GHz]"	""	"2 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F3:07:F1	""	"tudelft-dastud"	""	""	-77	46	"1"	"Ch 52 [5.260 GHz]"	""	"1 Station, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F3:07:E2	""	"TUD-facility"	""	""	-80	38	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:F0:E1	""	"tudelft-dastud"	""	""	-68	72	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:71:70	""	"eduroam"	""	""	-73	60	"2"	"Ch 40 [5.200 GHz]"	""	"2 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:F0:F2	""	"TUD-facility"	""	""	-65	80	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F2:8D:D0	""	"eduroam"	""	""	-87	22	"6"	"Ch 60 [5.300 GHz]"	""	"6 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:ED:21	""	"tudelft-dastud"	""	""	-81	35	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:EE:A2	""	"TUD-facility"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F3:07:E1	""	"tudelft-dastud"	""	""	-79	40	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:ED:31	""	"tudelft-dastud"	""	""	-86	24	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	1C:28:AF:5B:EE:B0	""	"eduroam"	""	""	-82	33	"2"	"Ch 104 [5.520 GHz]"	""	"2 Stations, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:41:57 PM	D0:4D:C6:F3:07:F2	""	"TUD-facility"	""	""	-77	46	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:71:72	""	"TUD-facility"	""	""	-76	50	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:EE:B2	""	"TUD-facility"	""	""	-83	31	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:4A:12	""	"TUD-facility"	""	""	-82	33	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 57% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:4A:11	""	"tudelft-dastud"	""	""	-82	33	"1"	"Ch 112 [5.560 GHz]"	""	"1 Station, 57% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:4A:10	""	"eduroam"	""	""	-82	33	"4"	"Ch 112 [5.560 GHz]"	""	"4 Stations, 57% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:4A:02	""	"TUD-facility"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8D:C2	""	"TUD-facility"	""	""	-80	38	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 70% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:81:A2	""	"TUD-facility"	""	""	-87	22	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:4A:00	""	"eduroam"	""	""	-81	35	"1"	"Ch 1 [2.412 GHz]"	""	"1 Station, 13% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:6F:61	""	"tudelft-dastud"	""	""	-84	29	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:EE:A0	""	"eduroam"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:71:62	""	"TUD-facility"	""	""	-63	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:81:A1	""	"tudelft-dastud"	""	""	-86	24	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:81:A0	""	"eduroam"	""	""	-85	26	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8E:81	""	"tudelft-dastud"	""	""	-85	26	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:71:61	""	"tudelft-dastud"	""	""	-63	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8E:80	""	"eduroam"	""	""	-85	26	"6"	"Ch 6 [2.437 GHz]"	""	"6 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:6F:60	""	"eduroam"	""	""	-85	26	"2"	"Ch 11 [2.462 GHz]"	""	"2 Stations, 8% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:ED:22	""	"TUD-facility"	""	""	-82	33	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:4A:01	""	"tudelft-dastud"	""	""	-78	43	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F3:07:E0	""	"eduroam"	""	""	-72	62	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:ED:20	""	"eduroam"	""	""	-81	35	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8E:82	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:F0:E0	""	"eduroam"	""	""	-66	78	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:ED:32	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F3:07:F0	""	"eduroam"	""	""	-76	50	"6"	"Ch 52 [5.260 GHz]"	""	"6 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8D:C0	""	"eduroam"	""	""	-75	53	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 70% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:EE:A1	""	"tudelft-dastud"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:ED:30	""	"eduroam"	""	""	-86	24	"1"	"Ch 112 [5.560 GHz]"	""	"1 Station, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:F0:F0	""	"eduroam"	""	""	-64	80	"2"	"Ch 136 [5.680 GHz]"	""	"2 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:6F:62	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:F0:E2	""	"TUD-facility"	""	""	-66	78	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:41:31	""	"tudelft-dastud"	""	""	-77	46	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:EE:B1	""	"tudelft-dastud"	""	""	-82	33	"1"	"Ch 104 [5.520 GHz]"	""	"1 Station, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:41:32	""	"TUD-facility"	""	""	-78	43	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	0C:AE:7D:ED:F0:8B	""	"DYMOLWW139DEC"	""	""	-76	50	""	"Ch 2 [2.417 GHz]"	""	""	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8D:D2	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:41:22	""	"TUD-facility"	""	""	-69	70	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:41:20	""	"eduroam"	""	""	-69	70	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:71:60	""	"eduroam"	""	""	-63	81	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:41:30	""	"eduroam"	""	"Connected AP"	-72	72	"2"	"Ch 132 [5.660 GHz]"	""	"2 Stations, 9% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:41:21	""	"tudelft-dastud"	""	""	-69	70	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:F0:F1	""	"tudelft-dastud"	""	""	-64	80	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8D:D1	""	"tudelft-dastud"	""	""	-87	22	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:71:71	""	"tudelft-dastud"	""	""	-76	50	"2"	"Ch 40 [5.200 GHz]"	""	"2 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F3:07:F1	""	"tudelft-dastud"	""	""	-75	53	"1"	"Ch 52 [5.260 GHz]"	""	"1 Station, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F3:07:E2	""	"TUD-facility"	""	""	-78	43	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:F0:E1	""	"tudelft-dastud"	""	""	-66	78	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:71:70	""	"eduroam"	""	""	-72	62	"2"	"Ch 40 [5.200 GHz]"	""	"2 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:F0:F2	""	"TUD-facility"	""	""	-64	80	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F2:8D:D0	""	"eduroam"	""	""	-87	22	"6"	"Ch 60 [5.300 GHz]"	""	"6 Stations, 6% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:ED:21	""	"tudelft-dastud"	""	""	-81	35	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:EE:A2	""	"TUD-facility"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F3:07:E1	""	"tudelft-dastud"	""	""	-77	46	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:ED:31	""	"tudelft-dastud"	""	""	-86	24	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	1C:28:AF:5B:EE:B0	""	"eduroam"	""	""	-82	33	"2"	"Ch 104 [5.520 GHz]"	""	"2 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:03 PM	D0:4D:C6:F3:07:F2	""	"TUD-facility"	""	""	-76	50	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:08 PM	1C:28:AF:5B:71:72	""	"TUD-facility"	""	""	-72	62	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
12/13/2023 4:42:08 PM	1C:28:AF:5B:EE:B2	""	"TUD-facility"	""	""	-82	33	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [Intel(R) Wireless-AC 9560 160MHz]"
